ticket_id,created_at,agent_id,priority,resolution_hours,channel
475,2024-03-10 21:00:00,239.0,High,4.14,Chat
476,2024-03-10 21:30:00,212.0,High,8.76,Phone
477,2024-03-10 22:00:00,209.0,Medium,10.9,Email
478,2024-03-10 22:30:00,233.0,High,20.79,Chat
479,2024-03-10 23:00:00,237.0,Low,22.71,Chat
480,2024-03-10 23:30:00,256.0,Medium,5.02,Phone
481,2024-03-11 00:00:00,,Low,18.43,Unknown
482,2024-03-11 00:30:00,222.0,High,53.96,Chat
483,2024-03-11 01:00:00,209.0,Low,6.11,Chat
484,2024-03-11 01:30:00,215.0,Low,16.98,Phone
485,2024-03-11 02:00:00,252.0,Low,8.32,Chat
486,2024-03-11 02:30:00,227.0,High,17.97,Phone
487,2024-03-11 03:00:00,259.0,Medium,7.84,Phone
488,2024-03-11 03:30:00,239.0,High,18.07,Email
489,2024-03-11 04:00:00,235.0,Low,5.11,Chat
490,2024-03-11 04:30:00,206.0,High,11.45,Email
491,2024-03-11 05:00:00,235.0,High,15.59,Email
492,2024-03-11 05:30:00,222.0,Medium,10.18,Chat
493,2024-03-11 06:00:00,250.0,Medium,5.96,Chat
494,2024-03-11 06:30:00,208.0,High,27.69,Chat
495,2024-03-11 07:00:00,211.0,High,7.29,Chat
496,2024-03-11 07:30:00,239.0,High,20.55,Chat
497,2024-03-11 08:00:00,240.0,Medium,8.09,Chat
498,2024-03-11 08:30:00,249.0,High,13.76,Email
499,2024-03-11 09:00:00,231.0,High,12.52,Chat
500,2024-03-11 09:30:00,222.0,High,7.59,Phone
501,2024-03-11 10:00:00,218.0,Medium,10.2,Chat
502,2024-03-11 10:30:00,222.0,Medium,3.07,Chat
503,2024-03-11 11:00:00,239.0,Medium,8.26,Email
504,2024-03-11 11:30:00,232.0,High,8.99,Phone
505,2024-03-11 12:00:00,217.0,Medium,10.18,Chat
506,2024-03-11 12:30:00,212.0,High,4.97,Chat
507,2024-03-11 13:00:00,242.0,High,5.54,Chat
508,2024-03-11 13:30:00,214.0,High,1.28,Chat
509,2024-03-11 14:00:00,212.0,Medium,19.82,Email
510,2024-03-11 14:30:00,219.0,Medium,5.65,Phone
511,2024-03-11 15:00:00,251.0,Low,3.89,Phone
512,2024-03-11 15:30:00,227.0,High,0.78,Chat
513,2024-03-11 16:00:00,235.0,Medium,5.76,Chat
514,2024-03-11 16:30:00,204.0,Low,18.43,Phone
515,2024-03-11 17:00:00,220.0,Low,28.36,Phone
516,2024-03-11 17:30:00,245.0,High,1.03,Email
517,2024-03-11 18:00:00,246.0,Medium,27.28,Phone
518,2024-03-11 18:30:00,234.0,Low,5.78,Email
519,2024-03-11 19:00:00,252.0,High,3.7,Phone
520,2024-03-11 19:30:00,217.0,Low,9.36,Email
521,2024-03-11 20:00:00,209.0,Medium,8.54,Phone
522,2024-03-11 20:30:00,204.0,High,18.07,Chat
523,2024-03-11 21:00:00,211.0,Medium,8.27,Phone
524,2024-03-11 21:30:00,245.0,Low,8.1,Email
525,2024-03-11 22:00:00,254.0,High,9.96,Chat
526,2024-03-11 22:30:00,207.0,Medium,14.47,Email
527,2024-03-11 23:00:00,230.0,High,22.85,Chat
528,2024-03-11 23:30:00,207.0,Low,10.49,Email
529,2024-03-12 00:00:00,250.0,High,15.04,Chat
530,2024-03-12 00:30:00,207.0,High,18.66,Chat
531,2024-03-12 01:00:00,238.0,Low,15.57,Phone
532,2024-03-12 01:30:00,204.0,Low,10.81,Chat
533,2024-03-12 02:00:00,244.0,Medium,5.05,Chat
534,2024-03-12 02:30:00,254.0,Medium,6.42,Email
535,2024-03-12 03:00:00,243.0,High,5.41,Chat
536,2024-03-12 03:30:00,216.0,High,27.13,Chat
537,2024-03-12 04:00:00,250.0,High,2.0,Email
538,2024-03-12 04:30:00,218.0,High,20.5,Chat
539,2024-03-12 05:00:00,245.0,High,21.37,Email
540,2024-03-12 05:30:00,,High,13.7,Chat
541,2024-03-12 06:00:00,229.0,High,6.58,Email
542,2024-03-12 06:30:00,237.0,High,10.56,Chat
543,2024-03-12 07:00:00,251.0,Low,13.71,Phone
544,2024-03-12 07:30:00,211.0,Low,10.6,Email
545,2024-03-12 08:00:00,201.0,Low,1.98,Chat
546,2024-03-12 08:30:00,226.0,High,5.06,Email
547,2024-03-12 09:00:00,210.0,Medium,8.1,Chat
548,2024-03-12 09:30:00,253.0,High,4.71,Phone
549,2024-03-12 10:00:00,252.0,High,12.43,Chat
550,2024-03-12 10:30:00,222.0,High,10.21,Phone
551,2024-03-12 11:00:00,218.0,Medium,30.07,Phone
552,2024-03-12 11:30:00,242.0,High,7.34,Email
553,2024-03-12 12:00:00,,High,8.64,Chat
554,2024-03-12 12:30:00,205.0,Low,27.66,Email
555,2024-03-12 13:00:00,239.0,Low,18.15,Email
556,2024-03-12 13:30:00,243.0,Low,4.26,Chat
557,2024-03-12 14:00:00,204.0,High,16.52,Chat
558,2024-03-12 14:30:00,246.0,High,4.77,Phone
559,2024-03-12 15:00:00,232.0,High,13.72,Chat
560,2024-03-12 15:30:00,249.0,High,40.51,Email
561,2024-03-12 16:00:00,251.0,High,8.38,Chat
562,2024-03-12 16:30:00,240.0,Medium,19.06,Phone
563,2024-03-12 17:00:00,220.0,Low,15.41,Phone
564,2024-03-12 17:30:00,222.0,Low,26.54,Email
565,2024-03-12 18:00:00,243.0,Low,6.8,Chat
566,2024-03-12 18:30:00,203.0,High,10.93,Chat
567,2024-03-12 19:00:00,213.0,High,16.17,Chat
568,2024-03-12 19:30:00,231.0,Low,8.03,Phone
569,2024-03-12 20:00:00,256.0,High,6.54,Email
570,2024-03-12 20:30:00,245.0,High,12.73,Phone
571,2024-03-12 21:00:00,248.0,Low,17.56,Chat
572,2024-03-12 21:30:00,,Medium,15.29,Unknown
573,2024-03-12 22:00:00,216.0,High,5.25,Phone
574,2024-03-12 22:30:00,215.0,High,12.25,Chat
575,2024-03-12 23:00:00,244.0,High,11.19,Unknown
576,2024-03-12 23:30:00,,Low,24.18,Chat
577,2024-03-13 00:00:00,,Low,5.85,Email
578,2024-03-13 00:30:00,244.0,Medium,7.87,Email
579,2024-03-13 01:00:00,238.0,Low,28.51,Chat
580,2024-03-13 01:30:00,253.0,Low,8.19,Phone
581,2024-03-13 02:00:00,233.0,Medium,4.78,Email
582,2024-03-13 02:30:00,207.0,High,7.33,Phone
583,2024-03-13 03:00:00,253.0,High,7.04,Email
584,2024-03-13 03:30:00,211.0,High,6.93,Unknown
585,2024-03-13 04:00:00,203.0,High,26.77,Chat
586,2024-03-13 04:30:00,247.0,Low,5.85,Phone
587,2024-03-13 05:00:00,227.0,High,2.68,Chat
588,2024-03-13 05:30:00,238.0,High,23.45,Chat
589,2024-03-13 06:00:00,207.0,Low,11.88,Chat
590,2024-03-13 06:30:00,243.0,High,14.66,Chat
591,2024-03-13 07:00:00,224.0,Medium,11.93,Phone
592,2024-03-13 07:30:00,259.0,Medium,14.3,Phone
593,2024-03-13 08:00:00,238.0,Low,15.97,Phone
594,2024-03-13 08:30:00,256.0,High,12.34,Chat
595,2024-03-13 09:00:00,247.0,Medium,2.52,Email
596,2024-03-13 09:30:00,250.0,Medium,10.69,Chat
597,2024-03-13 10:00:00,205.0,High,4.63,Unknown
598,2024-03-13 10:30:00,246.0,High,12.68,Phone
599,2024-03-13 11:00:00,236.0,Low,10.79,Email
600,2024-03-13 11:30:00,223.0,Medium,24.97,Phone
601,2024-03-13 12:00:00,218.0,Medium,4.92,Phone
602,2024-03-13 12:30:00,238.0,High,4.55,Phone
603,2024-03-13 13:00:00,,Low,4.34,Phone
604,2024-03-13 13:30:00,211.0,Low,15.03,Chat
605,2024-03-13 14:00:00,252.0,High,4.1,Chat
606,2024-03-13 14:30:00,245.0,High,4.35,Chat
607,2024-03-13 15:00:00,235.0,Medium,16.41,Phone
608,2024-03-13 15:30:00,245.0,Medium,3.59,Chat
609,2024-03-13 16:00:00,219.0,Low,2.34,Email
610,2024-03-13 16:30:00,243.0,Medium,4.32,Phone
611,2024-03-13 17:00:00,212.0,High,10.9,Phone
612,2024-03-13 17:30:00,226.0,High,2.93,Email
613,2024-03-13 18:00:00,208.0,Medium,10.17,Phone
614,2024-03-13 18:30:00,222.0,Low,5.57,Chat
615,2024-03-13 19:00:00,220.0,Medium,18.25,Email
616,2024-03-13 19:30:00,225.0,Low,8.56,Email
617,2024-03-13 20:00:00,228.0,High,30.65,Email
618,2024-03-13 20:30:00,202.0,Low,9.18,Chat
619,2024-03-13 21:00:00,220.0,High,5.05,Email
620,2024-03-13 21:30:00,250.0,High,10.45,Chat
621,2024-03-13 22:00:00,225.0,Medium,8.38,Phone
622,2024-03-13 22:30:00,232.0,Low,6.41,Email
623,2024-03-13 23:00:00,206.0,Low,40.29,Email
624,2024-03-13 23:30:00,223.0,Medium,22.98,Chat
625,2024-03-14 00:00:00,258.0,High,20.01,Email
626,2024-03-14 00:30:00,232.0,Medium,20.22,Email
627,2024-03-14 01:00:00,201.0,High,4.5,Email
628,2024-03-14 01:30:00,243.0,Low,6.44,Phone
629,2024-03-14 02:00:00,246.0,Medium,3.53,Chat
630,2024-03-14 02:30:00,222.0,High,20.65,Phone
631,2024-03-14 03:00:00,201.0,High,30.61,Phone
632,2024-03-14 03:30:00,249.0,High,7.36,Email
633,2024-03-14 04:00:00,215.0,High,9.47,Email
634,2024-03-14 04:30:00,255.0,High,7.34,Email
635,2024-03-14 05:00:00,221.0,High,12.93,Phone
636,2024-03-14 05:30:00,223.0,High,11.15,Chat
637,2024-03-14 06:00:00,247.0,Low,12.57,Phone
638,2024-03-14 06:30:00,208.0,High,14.34,Chat
639,2024-03-14 07:00:00,201.0,Low,11.17,Email
640,2024-03-14 07:30:00,245.0,Medium,8.36,Chat
641,2024-03-14 08:00:00,255.0,Medium,23.26,Chat
642,2024-03-14 08:30:00,259.0,Low,13.62,Email
643,2024-03-14 09:00:00,207.0,High,5.35,Email
644,2024-03-14 09:30:00,208.0,Medium,25.08,Phone
645,2024-03-14 10:00:00,220.0,High,9.58,Chat
646,2024-03-14 10:30:00,242.0,Low,18.51,Chat
647,2024-03-14 11:00:00,254.0,High,9.61,Email
648,2024-03-14 11:30:00,249.0,Low,29.58,Email
649,2024-03-14 12:00:00,222.0,High,29.61,Chat
650,2024-03-14 12:30:00,255.0,High,10.41,Phone
651,2024-03-14 13:00:00,215.0,High,9.07,Chat
652,2024-03-14 13:30:00,207.0,High,8.07,Phone
653,2024-03-14 14:00:00,226.0,High,14.51,Chat
654,2024-03-14 14:30:00,205.0,Medium,15.07,Chat
655,2024-03-14 15:00:00,240.0,Medium,1.53,Phone
656,2024-03-14 15:30:00,259.0,Low,4.63,Chat
657,2024-03-14 16:00:00,206.0,High,24.74,Chat
658,2024-03-14 16:30:00,207.0,High,11.55,Email
659,2024-03-14 17:00:00,210.0,Low,1.34,Email
660,2024-03-14 17:30:00,210.0,High,10.27,Chat
661,2024-03-14 18:00:00,232.0,High,5.39,Email
662,2024-03-14 18:30:00,234.0,Low,7.25,Email
663,2024-03-14 19:00:00,257.0,High,4.38,Chat
664,2024-03-14 19:30:00,226.0,High,7.31,Phone
665,2024-03-14 20:00:00,255.0,High,3.88,Unknown
666,2024-03-14 20:30:00,245.0,High,6.7,Phone
667,2024-03-14 21:00:00,251.0,High,4.92,Chat
668,2024-03-14 21:30:00,211.0,High,18.12,Email
669,2024-03-14 22:00:00,227.0,High,7.6,Chat
670,2024-03-14 22:30:00,254.0,High,11.76,Email
671,2024-03-14 23:00:00,245.0,Medium,5.94,Email
672,2024-03-14 23:30:00,213.0,High,16.75,Phone
673,2024-03-15 00:00:00,250.0,Medium,11.54,Chat
674,2024-03-15 00:30:00,246.0,Medium,6.78,Phone
675,2024-03-15 01:00:00,208.0,High,20.27,Email
676,2024-03-15 01:30:00,204.0,High,8.59,Chat
677,2024-03-15 02:00:00,215.0,High,41.5,Phone
678,2024-03-15 02:30:00,228.0,Low,11.82,Email
679,2024-03-15 03:00:00,209.0,High,11.21,Email
680,2024-03-15 03:30:00,201.0,High,11.4,Unknown
681,2024-03-15 04:00:00,206.0,High,23.59,Email
682,2024-03-15 04:30:00,218.0,Low,11.61,Phone
683,2024-03-15 05:00:00,,High,7.19,Chat
684,2024-03-15 05:30:00,218.0,Low,3.55,Phone
685,2024-03-15 06:00:00,226.0,High,29.83,Phone
686,2024-03-15 06:30:00,243.0,High,23.5,Email
687,2024-03-15 07:00:00,214.0,Medium,27.0,Email
688,2024-03-15 07:30:00,227.0,Medium,9.59,Chat
689,2024-03-15 08:00:00,243.0,Medium,3.78,Email
690,2024-03-15 08:30:00,203.0,High,12.34,Email
691,2024-03-15 09:00:00,,Low,4.63,Phone
692,2024-03-15 09:30:00,259.0,High,6.82,Chat
693,2024-03-15 10:00:00,217.0,Medium,22.8,Email
694,2024-03-15 10:30:00,253.0,High,6.57,Phone
695,2024-03-15 11:00:00,215.0,High,3.36,Phone
696,2024-03-15 11:30:00,254.0,High,10.7,Phone
697,2024-03-15 12:00:00,239.0,Low,1.89,Email
698,2024-03-15 12:30:00,214.0,High,14.58,Unknown
699,2024-03-15 13:00:00,203.0,High,4.42,Chat
700,2024-03-15 13:30:00,223.0,High,24.07,Email
701,2024-03-15 14:00:00,244.0,High,2.76,Email
702,2024-03-15 14:30:00,,High,3.32,Phone
703,2024-03-15 15:00:00,230.0,Medium,6.9,Phone
704,2024-03-15 15:30:00,207.0,High,3.19,Phone
705,2024-03-15 16:00:00,225.0,High,8.85,Email
706,2024-03-15 16:30:00,201.0,Low,14.33,Email
707,2024-03-15 17:00:00,259.0,High,8.21,Phone
708,2024-03-15 17:30:00,,Medium,13.79,Email
709,2024-03-15 18:00:00,250.0,High,11.23,Email
710,2024-03-15 18:30:00,207.0,Medium,9.63,Email
711,2024-03-15 19:00:00,210.0,High,4.45,Chat
712,2024-03-15 19:30:00,210.0,Medium,7.85,Email
713,2024-03-15 20:00:00,234.0,High,19.07,Email
714,2024-03-15 20:30:00,251.0,Low,18.37,Unknown
715,2024-03-15 21:00:00,236.0,Low,14.98,Email
716,2024-03-15 21:30:00,229.0,High,4.96,Chat
717,2024-03-15 22:00:00,256.0,High,22.62,Email
718,2024-03-15 22:30:00,211.0,Low,5.41,Phone
719,2024-03-15 23:00:00,209.0,Medium,10.11,Phone
720,2024-03-15 23:30:00,240.0,Low,29.15,Phone
721,2024-03-16 00:00:00,251.0,High,1.47,Chat
722,2024-03-16 00:30:00,215.0,High,10.08,Phone
723,2024-03-16 01:00:00,215.0,High,17.04,Phone
724,2024-03-16 01:30:00,231.0,Low,7.58,Phone
725,2024-03-16 02:00:00,246.0,High,1.63,Email
726,2024-03-16 02:30:00,216.0,Medium,18.17,Chat
727,2024-03-16 03:00:00,249.0,High,22.22,Chat
728,2024-03-16 03:30:00,230.0,High,26.92,Email
729,2024-03-16 04:00:00,242.0,High,3.84,Phone
730,2024-03-16 04:30:00,237.0,High,2.2,Chat
731,2024-03-16 05:00:00,228.0,Low,12.21,Phone
732,2024-03-16 05:30:00,232.0,Medium,34.06,Phone
733,2024-03-16 06:00:00,259.0,High,8.28,Chat
734,2024-03-16 06:30:00,223.0,Low,19.76,Email
735,2024-03-16 07:00:00,256.0,High,6.06,Email
736,2024-03-16 07:30:00,247.0,Medium,15.01,Chat
737,2024-03-16 08:00:00,210.0,High,16.93,Unknown
738,2024-03-16 08:30:00,252.0,High,7.26,Email
739,2024-03-16 09:00:00,222.0,High,30.58,Phone
740,2024-03-16 09:30:00,210.0,High,8.99,Email
741,2024-03-16 10:00:00,215.0,High,31.86,Chat
742,2024-03-16 10:30:00,208.0,Low,5.74,Phone
743,2024-03-16 11:00:00,220.0,Low,3.26,Chat
744,2024-03-16 11:30:00,206.0,High,1.52,Email
745,2024-03-16 12:00:00,232.0,Low,20.7,Email
746,2024-03-16 12:30:00,258.0,Medium,11.8,Phone
747,2024-03-16 13:00:00,257.0,High,7.22,Chat
748,2024-03-16 13:30:00,256.0,High,5.44,Chat
749,2024-03-16 14:00:00,214.0,Medium,6.65,Email
750,2024-03-16 14:30:00,213.0,Medium,23.8,Phone
751,2024-03-16 15:00:00,240.0,Medium,14.94,Phone
752,2024-03-16 15:30:00,258.0,Low,0.74,Chat
753,2024-03-16 16:00:00,249.0,High,2.78,Email
754,2024-03-16 16:30:00,212.0,Low,2.16,Chat
755,2024-03-16 17:00:00,244.0,Low,12.58,Phone
756,2024-03-16 17:30:00,230.0,Medium,10.85,Chat
757,2024-03-16 18:00:00,,Medium,18.58,Chat
758,2024-03-16 18:30:00,229.0,High,6.82,Phone
759,2024-03-16 19:00:00,232.0,High,7.35,Phone
760,2024-03-16 19:30:00,254.0,High,5.85,Email
761,2024-03-16 20:00:00,247.0,High,16.4,Chat
762,2024-03-16 20:30:00,202.0,High,3.41,Email
763,2024-03-16 21:00:00,245.0,Low,6.08,Email
764,2024-03-16 21:30:00,218.0,High,1.26,Chat
765,2024-03-16 22:00:00,220.0,Medium,16.95,Email
766,2024-03-16 22:30:00,235.0,Low,2.66,Chat
767,2024-03-16 23:00:00,259.0,High,6.39,Phone
768,2024-03-16 23:30:00,203.0,Medium,9.35,Chat
769,2024-03-17 00:00:00,230.0,High,7.01,Phone
770,2024-03-17 00:30:00,214.0,High,0.66,Chat
771,2024-03-17 01:00:00,254.0,High,14.3,Chat
772,2024-03-17 01:30:00,227.0,High,16.85,Unknown
773,2024-03-17 02:00:00,251.0,Medium,10.74,Email
774,2024-03-17 02:30:00,252.0,Medium,6.96,Email
775,2024-03-17 03:00:00,206.0,Low,9.21,Chat
776,2024-03-17 03:30:00,245.0,High,37.67,Chat
777,2024-03-17 04:00:00,247.0,Medium,4.88,Chat
778,2024-03-17 04:30:00,249.0,High,4.21,Unknown
779,2024-03-17 05:00:00,259.0,Low,17.8,Email
780,2024-03-17 05:30:00,245.0,High,31.22,Email
781,2024-03-17 06:00:00,250.0,Low,20.66,Chat
782,2024-03-17 06:30:00,242.0,Medium,10.0,Email
783,2024-03-17 07:00:00,217.0,High,31.23,Chat
784,2024-03-17 07:30:00,250.0,High,6.4,Email
785,2024-03-17 08:00:00,242.0,Medium,15.15,Chat
786,2024-03-17 08:30:00,240.0,Medium,1.62,Chat
787,2024-03-17 09:00:00,258.0,Medium,18.25,Chat
788,2024-03-17 09:30:00,244.0,Medium,9.7,Email
789,2024-03-17 10:00:00,220.0,Low,24.06,Chat
790,2024-03-17 10:30:00,218.0,Medium,0.34,Chat
791,2024-03-17 11:00:00,219.0,High,13.3,Chat
792,2024-03-17 11:30:00,210.0,Medium,9.5,Chat
793,2024-03-17 12:00:00,204.0,Medium,8.43,Chat
794,2024-03-17 12:30:00,245.0,Low,12.0,Phone
795,2024-03-17 13:00:00,247.0,High,7.79,Phone
796,2024-03-17 13:30:00,,High,17.27,Phone
797,2024-03-17 14:00:00,223.0,High,3.28,Chat
798,2024-03-17 14:30:00,255.0,High,14.14,Email
799,2024-03-17 15:00:00,,High,21.8,Phone
800,2024-03-17 15:30:00,235.0,High,4.12,Email
801,2024-03-17 16:00:00,258.0,Low,34.58,Email
802,2024-03-17 16:30:00,219.0,Low,9.57,Email
803,2024-03-17 17:00:00,250.0,High,5.64,Email
804,2024-03-17 17:30:00,256.0,Low,14.94,Chat
805,2024-03-17 18:00:00,235.0,High,14.53,Chat
806,2024-03-17 18:30:00,209.0,High,12.74,Unknown
807,2024-03-17 19:00:00,217.0,High,1.83,Phone
808,2024-03-17 19:30:00,230.0,High,17.94,Phone
809,2024-03-17 20:00:00,216.0,High,17.72,Phone
810,2024-03-17 20:30:00,205.0,Medium,5.06,Email
811,2024-03-17 21:00:00,210.0,High,30.79,Email
812,2024-03-17 21:30:00,257.0,Low,9.22,Phone
813,2024-03-17 22:00:00,222.0,High,13.09,Phone
814,2024-03-17 22:30:00,,High,2.35,Email
815,2024-03-17 23:00:00,226.0,High,14.3,Chat
816,2024-03-17 23:30:00,248.0,High,3.56,Email
817,2024-03-18 00:00:00,206.0,Medium,2.31,Chat
818,2024-03-18 00:30:00,216.0,High,11.08,Chat
819,2024-03-18 01:00:00,235.0,High,24.46,Chat
820,2024-03-18 01:30:00,248.0,High,5.76,Chat
821,2024-03-18 02:00:00,227.0,Low,4.06,Phone
822,2024-03-18 02:30:00,242.0,Medium,22.24,Phone
823,2024-03-18 03:00:00,248.0,High,19.94,Chat
824,2024-03-18 03:30:00,238.0,Medium,9.88,Chat
825,2024-03-18 04:00:00,249.0,Medium,12.79,Phone
826,2024-03-18 04:30:00,257.0,High,4.22,Email
827,2024-03-18 05:00:00,213.0,High,3.19,Phone
828,2024-03-18 05:30:00,226.0,High,2.83,Email
829,2024-03-18 06:00:00,213.0,Low,7.74,Email
830,2024-03-18 06:30:00,224.0,High,17.48,Phone
831,2024-03-18 07:00:00,200.0,Low,7.83,Email
832,2024-03-18 07:30:00,241.0,Medium,10.27,Email
833,2024-03-18 08:00:00,214.0,Low,16.43,Email
834,2024-03-18 08:30:00,250.0,Medium,1.03,Unknown
835,2024-03-18 09:00:00,243.0,High,19.33,Chat
836,2024-03-18 09:30:00,220.0,Low,12.88,Chat
837,2024-03-18 10:00:00,227.0,Medium,4.08,Phone
838,2024-03-18 10:30:00,240.0,High,8.37,Phone
839,2024-03-18 11:00:00,225.0,Medium,2.43,Email
840,2024-03-18 11:30:00,212.0,High,15.16,Email
841,2024-03-18 12:00:00,202.0,High,10.17,Phone
842,2024-03-18 12:30:00,233.0,Medium,8.48,Chat
843,2024-03-18 13:00:00,231.0,High,3.19,Chat
844,2024-03-18 13:30:00,246.0,High,13.54,Email
845,2024-03-18 14:00:00,207.0,Medium,14.28,Chat
846,2024-03-18 14:30:00,203.0,Medium,15.65,Phone
847,2024-03-18 15:00:00,244.0,Low,2.28,Phone
848,2024-03-18 15:30:00,243.0,Medium,7.67,Email
849,2024-03-18 16:00:00,247.0,Medium,6.9,Chat
850,2024-03-18 16:30:00,200.0,High,18.25,Email
851,2024-03-18 17:00:00,239.0,High,17.11,Chat
852,2024-03-18 17:30:00,257.0,Low,13.95,Phone
853,2024-03-18 18:00:00,245.0,Medium,18.46,Email
854,2024-03-18 18:30:00,228.0,Medium,10.5,Chat
855,2024-03-18 19:00:00,228.0,Low,42.59,Email
856,2024-03-18 19:30:00,224.0,Medium,8.28,Email
857,2024-03-18 20:00:00,203.0,High,9.74,Chat
858,2024-03-18 20:30:00,243.0,Medium,3.55,Email
859,2024-03-18 21:00:00,232.0,Medium,12.47,Email
860,2024-03-18 21:30:00,231.0,High,12.14,Email
861,2024-03-18 22:00:00,255.0,Low,21.85,Phone
862,2024-03-18 22:30:00,243.0,Low,13.13,Chat
863,2024-03-18 23:00:00,257.0,Low,3.38,Chat
864,2024-03-18 23:30:00,205.0,High,10.31,Email
865,2024-03-19 00:00:00,257.0,Medium,10.59,Chat
866,2024-03-19 00:30:00,233.0,Low,15.87,Email
867,2024-03-19 01:00:00,224.0,Low,10.81,Email
868,2024-03-19 01:30:00,233.0,Medium,6.82,Email
869,2024-03-19 02:00:00,,Low,10.99,Phone
870,2024-03-19 02:30:00,255.0,High,11.31,Email
871,2024-03-19 03:00:00,237.0,High,4.16,Chat
872,2024-03-19 03:30:00,202.0,Low,5.16,Unknown
873,2024-03-19 04:00:00,254.0,High,10.85,Email
874,2024-03-19 04:30:00,227.0,Medium,20.25,Email
875,2024-03-19 05:00:00,207.0,High,11.45,Email
876,2024-03-19 05:30:00,237.0,High,9.83,Chat
877,2024-03-19 06:00:00,204.0,High,14.06,Phone
878,2024-03-19 06:30:00,233.0,High,10.51,Email
879,2024-03-19 07:00:00,245.0,Medium,2.33,Chat
880,2024-03-19 07:30:00,204.0,High,6.63,Email
881,2024-03-19 08:00:00,247.0,High,22.27,Unknown
882,2024-03-19 08:30:00,235.0,High,11.03,Chat
883,2024-03-19 09:00:00,219.0,High,3.89,Chat
884,2024-03-19 09:30:00,213.0,Low,11.24,Email
885,2024-03-19 10:00:00,200.0,High,9.14,Chat
886,2024-03-19 10:30:00,211.0,High,37.69,Phone
887,2024-03-19 11:00:00,217.0,High,4.7,Email
888,2024-03-19 11:30:00,252.0,High,15.55,Email
889,2024-03-19 12:00:00,230.0,High,22.38,Email
890,2024-03-19 12:30:00,211.0,High,15.85,Phone
891,2024-03-19 13:00:00,244.0,Low,3.96,Phone
892,2024-03-19 13:30:00,227.0,Low,11.3,Phone
893,2024-03-19 14:00:00,250.0,Medium,5.18,Email
894,2024-03-19 14:30:00,245.0,Medium,7.4,Email
895,2024-03-19 15:00:00,255.0,Medium,15.98,Phone
896,2024-03-19 15:30:00,242.0,High,2.22,Chat
897,2024-03-19 16:00:00,206.0,High,19.17,Email
898,2024-03-19 16:30:00,233.0,High,28.48,Unknown
899,2024-03-19 17:00:00,225.0,Low,17.31,Email
900,2024-03-19 17:30:00,248.0,High,7.91,Phone
901,2024-03-19 18:00:00,209.0,Low,30.35,Email
902,2024-03-19 18:30:00,227.0,Low,13.29,Phone
903,2024-03-19 19:00:00,249.0,High,1.89,Email
904,2024-03-19 19:30:00,237.0,High,4.61,Phone
905,2024-03-19 20:00:00,202.0,Low,12.75,Phone
906,2024-03-19 20:30:00,249.0,High,11.25,Phone
907,2024-03-19 21:00:00,222.0,High,14.92,Chat
908,2024-03-19 21:30:00,240.0,High,14.25,Email
909,2024-03-19 22:00:00,239.0,High,5.37,Chat
910,2024-03-19 22:30:00,238.0,High,7.32,Unknown
911,2024-03-19 23:00:00,225.0,High,12.95,Email
912,2024-03-19 23:30:00,224.0,Medium,32.99,Chat
913,2024-03-20 00:00:00,206.0,High,20.19,Chat
914,2024-03-20 00:30:00,233.0,High,24.32,Chat
915,2024-03-20 01:00:00,217.0,High,16.39,Email
916,2024-03-20 01:30:00,223.0,High,9.03,Email
917,2024-03-20 02:00:00,210.0,Medium,6.57,Email
918,2024-03-20 02:30:00,244.0,High,3.16,Email
919,2024-03-20 03:00:00,255.0,Medium,9.83,Email
920,2024-03-20 03:30:00,222.0,Medium,12.86,Phone
921,2024-03-20 04:00:00,225.0,High,6.08,Phone
922,2024-03-20 04:30:00,227.0,High,2.0,Email
923,2024-03-20 05:00:00,204.0,High,1.24,Email
924,2024-03-20 05:30:00,245.0,Low,1.48,Chat
925,2024-03-20 06:00:00,252.0,High,26.36,Email
926,2024-03-20 06:30:00,230.0,High,28.68,Chat
927,2024-03-20 07:00:00,203.0,Medium,19.26,Email
928,2024-03-20 07:30:00,220.0,High,15.64,Chat
929,2024-03-20 08:00:00,209.0,High,14.63,Phone
930,2024-03-20 08:30:00,,Low,2.93,Phone
931,2024-03-20 09:00:00,248.0,Low,40.81,Phone
932,2024-03-20 09:30:00,222.0,High,9.86,Phone
933,2024-03-20 10:00:00,222.0,Medium,11.17,Unknown
934,2024-03-20 10:30:00,250.0,High,7.2,Chat
935,2024-03-20 11:00:00,205.0,High,2.6,Email
936,2024-03-20 11:30:00,247.0,Low,12.55,Email
937,2024-03-20 12:00:00,257.0,High,20.74,Chat
938,2024-03-20 12:30:00,226.0,High,14.39,Chat
939,2024-03-20 13:00:00,245.0,High,2.9,Phone
940,2024-03-20 13:30:00,242.0,Medium,28.93,Email
941,2024-03-20 14:00:00,253.0,Medium,21.77,Chat
942,2024-03-20 14:30:00,202.0,Medium,2.74,Email
943,2024-03-20 15:00:00,242.0,Medium,7.36,Chat
944,2024-03-20 15:30:00,223.0,Low,34.81,Phone
945,2024-03-20 16:00:00,251.0,Low,7.61,Email
946,2024-03-20 16:30:00,251.0,High,7.68,Chat
947,2024-03-20 17:00:00,217.0,Medium,10.93,Chat
948,2024-03-20 17:30:00,234.0,Medium,13.53,Chat
949,2024-03-20 18:00:00,229.0,High,9.33,Email
950,2024-03-20 18:30:00,233.0,High,19.18,Chat
